"nome","cor","codigo","tipo_produto","genero","preco","preco_antigo","desconto","tamanhos_disponiveis","tamanhos_com_estoque","em_estoque","descricao","complemento","link"
"Chinelo Rider 11573 Street AD","AE960 AD PRETO/PRETO","2405898","Chinelo","Unissex","37.99","0","0","37/38 | 39/40 | 41/42 | 43/44","37/38 (1un) | 39/40 (18un) | 41/42 (23un) | 43/44 (11un)","true","Chinelo Rider 11573 Street AD - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-11573-street-ad-ae960-ad-preto-preto"
"Chinelo Rider 11573 Street AD","ae963 preto/cinza","2405898","Chinelo","Unissex","37.99","0","0","37/38 | 39/40 | 41/42 | 43/44","37/38 (4un) | 39/40 (8un) | 41/42 (7un) | 43/44 (11un)","true","Chinelo Rider 11573 Street AD - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-11573-street-ad-ae963-preto-cinza"
"Chinelo Rider 11578 Street Slide","AR406 AD PRETO/PRETO","1959373","Chinelo","Unissex","49.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","41 (6un)","true","Chinelo Rider 11578 Street Slide - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-11578-street-slide-ar406-ad-preto-preto"
"Chinelo Rider 11579 Street Kids","20756 PRETO/AZUL","2366776","Chinelo","Infantil","27.99","0","0","23/24 | 25/26 | 27 | 28 | 29 | 30 | 31 | 32/33 | 34 | 35/36","29 (1un)","true","Conforto&nbsp; O Chinelo Rider 11579 Street Kids foi desenvolvido para oferecer m&aacute;ximo conforto para as crian&ccedil;as. Com palmilha macia e solado anat&ocirc;mico, ele garante uma pisada leve, est&aacute;vel e muito mais segura, ideal para acompanhar o ritmo das brincadeiras e da rotina. Versatil&nbsp; O design moderno e urbano do modelo Street Kids combina com diferentes looks e situa&ccedil;&otilde;es: ideal para uso em casa, na escola, em passeios, na praia ou at&eacute; ap&oacute;s ","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-rider-11579-street-inf-20756-preto-azul"
"Chinelo Rider 11579 Street Kids","20766 PRETO/PRETO","2366776","Chinelo","Infantil","34.99","0","0","23/24 | 25/26 | 27 | 28 | 29 | 30 | 31 | 32/33 | 34 | 35/36","23/24 (6un) | 25/26 (2un) | 27 (3un) | 28 (7un) | 29 (10un) | 30 (10un) | 31 (11un) | 32/33 (17un) | 34 (19un) | 35/36 (22un)","true","Conforto&nbsp; O Chinelo Rider 11579 Street Kids foi desenvolvido para oferecer m&aacute;ximo conforto para as crian&ccedil;as. Com palmilha macia e solado anat&ocirc;mico, ele garante uma pisada leve, est&aacute;vel e muito mais segura, ideal para acompanhar o ritmo das brincadeiras e da rotina. Versatil&nbsp; O design moderno e urbano do modelo Street Kids combina com diferentes looks e situa&ccedil;&otilde;es: ideal para uso em casa, na escola, em passeios, na praia ou at&eacute; ap&oacute;s ","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-rider-11579-street-inf-20766-preto-preto"
"Chinelo Rider 11592 Slide Street","AR411 PRETO/PRETO","2371587","Chinelo","Unissex","44.90","0","0","23/24 | 25 | 26/27 | 28 | 29 | 30 | 31 | 32/33 | 34 | 35/36","26/27 (1un) | 28 (7un) | 29 (6un) | 30 (3un) | 31 (8un) | 32/33 (2un) | 34 (7un) | 35/36 (5un)","true","Chinelo Rider 11592 Slide Street - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-11592-slide-street-ar411-preto-preto"
"Chinelo Rider 11645 Street Baby","rosa rider","2545672","Chinelo","Baby","29.99","0","0","17/18 | 19 | 20/21 | 22 | 23/24 | 25 | 26/27","19 (3un) | 22 (2un) | 23/24 (2un) | 25 (3un)","true","Chinelo Rider 11645 Street Baby - Chinelo Baby","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-11645-street-baby-rosa-rider"
"Chinelo Rider 11645 Street Baby Elástico","20766 B PRETO/PRETO","2383805","Chinelo","Baby","27.99","0","0","17/18 | 19 | 20/21 | 22 | 23/24 | 25 | 26/27","19 (6un) | 20/21 (1un)","true","Estabilidade Este modelo foi pensado para manter o p&eacute; do beb&ecirc; firme durante os primeiros passos, sem limitar a movimenta&ccedil;&atilde;o. O el&aacute;stico traseiro oferece ajuste seguro, enquanto o solado firme traz mais confian&ccedil;a ao caminhar. Tiras confort&aacute;veis O cabedal conta com tiras que se moldam ao formato do p&eacute;, sem apertar ou machucar. &Eacute; um chinelo leve, f&aacute;cil de usar e que proporciona conforto durante todo o uso, at&eacute; nos dias mais","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-rider-11645-street-baby-20766-b-preto-preto"
"Chinelo Rider 11645 Street Baby Elástico","20729 B AZUL/AZUL","2383805","Chinelo","Baby","27.99","0","0","17/18 | 19 | 20/21 | 22 | 23/24 | 25 | 26/27","19 (3un)","true","Estabilidade Este modelo foi pensado para manter o p&eacute; do beb&ecirc; firme durante os primeiros passos, sem limitar a movimenta&ccedil;&atilde;o. O el&aacute;stico traseiro oferece ajuste seguro, enquanto o solado firme traz mais confian&ccedil;a ao caminhar. Tiras confort&aacute;veis O cabedal conta com tiras que se moldam ao formato do p&eacute;, sem apertar ou machucar. &Eacute; um chinelo leve, f&aacute;cil de usar e que proporciona conforto durante todo o uso, at&eacute; nos dias mais","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-dedo-rider-11645-street-baby-20729-b-azul-azul"
"Chinelo Rider 12425 RW Plus","BE389R/RW CINZA/PRETO/VER","2403004","Chinelo","Unissex","99.90","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44","Sem estoque no momento","false","Chinelo Rider 12425 RW Plus - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-12425-rw-plus-be389r-rw-cinza-preto-ver"
"Chinelo Rider 12431 Street Duo","601 PRETO/AZUL/DOUR","2366557","Chinelo","Unissex","29.99","0","0","27 | 34","Sem estoque no momento","false","Chinelo Rider 12431 Street Duo - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-12431-street-duo-inf-601-preto-azul-dour"
"Chinelo Rider 12573 Pulse","br379 bege/preto","2544570","Chinelo","Unissex","49.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","Sem estoque no momento","false","Conforto para o dia a dia O Chinelo Rider 12573 Pulse foi desenvolvido pensando no m&aacute;ximo conforto para os seus p&eacute;s. Com palmilha macia e texturizada, ele oferece sensa&ccedil;&atilde;o agrad&aacute;vel a cada passo, ideal para uso di&aacute;rio, passeios, praia, piscina ou descanso ap&oacute;s um dia intenso. A tecnologia da Rider garante amortecimento e suporte para os p&eacute;s, tornando cada caminhada mais leve e confort&aacute;vel. Estilo e modernidade Com design moderno e vi","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-12573-pulse-br379-bege-preto"
"Chinelo Rider 12573 Pulse","bs508 branco/branco","2544570","Chinelo","Unissex","49.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","37/38 (2un) | 39 (2un)","true","Conforto para o dia a dia O Chinelo Rider 12573 Pulse foi desenvolvido pensando no m&aacute;ximo conforto para os seus p&eacute;s. Com palmilha macia e texturizada, ele oferece sensa&ccedil;&atilde;o agrad&aacute;vel a cada passo, ideal para uso di&aacute;rio, passeios, praia, piscina ou descanso ap&oacute;s um dia intenso. A tecnologia da Rider garante amortecimento e suporte para os p&eacute;s, tornando cada caminhada mais leve e confort&aacute;vel. Estilo e modernidade Com design moderno e vi","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-rider-12573-pulse-bs508-branco-branco"
"Chinelo Seleções Havaianas Top Times II","santos branco/branco","2587751","Chinelo","Unissex","74.99","0","0","33/34 | 43/44 | 45/46 | 47/48","43/44 (1un) | 45/46 (1un)","true","Textura Anti Derrapante A palmilha possui textura caracter&iacute;stica que ajuda a proporcionar maior ader&ecirc;ncia dos p&eacute;s ao caminhar. Esse detalhe contribui para uma sensa&ccedil;&atilde;o mais est&aacute;vel e confort&aacute;vel durante o uso, al&eacute;m de reduzir o risco de escorregamentos. Estrutura Leve Fabricado com borracha de alta qualidade, o modelo oferece excelente flexibilidade e resist&ecirc;ncia ao uso cont&iacute;nuo. Essa composi&ccedil;&atilde;o ajuda a garantir ma","Para quem vive a paixão pelo futebol","https://www.chinelarialeilaneneves.com.br/chinelo-havaianas-top-times-ii-santos-branco-branco"
"Chinelo Seleções Havaianas Top Times II","palmeiras verde patria","2587751","Chinelo","Unissex","74.99","0","0","33/34 | 39/40 | 43/44 | 47/48","39/40 (2un) | 43/44 (2un)","true","Textura Anti Derrapante A palmilha possui textura caracter&iacute;stica que ajuda a proporcionar maior ader&ecirc;ncia dos p&eacute;s ao caminhar. Esse detalhe contribui para uma sensa&ccedil;&atilde;o mais est&aacute;vel e confort&aacute;vel durante o uso, al&eacute;m de reduzir o risco de escorregamentos. Estrutura Leve Fabricado com borracha de alta qualidade, o modelo oferece excelente flexibilidade e resist&ecirc;ncia ao uso cont&iacute;nuo. Essa composi&ccedil;&atilde;o ajuda a garantir ma","Para quem vive a paixão pelo futebol","https://www.chinelarialeilaneneves.com.br/chinelo-havaianas-top-times-ii-palmeiras-verde-patria"
"Chinelo Seleções Havaianas Top Times II","corinthians preto/preto","2587751","Chinelo","Unissex","74.99","0","0","33/34 | 41/42 | 43/44 | 47/48","41/42 (2un) | 43/44 (1un)","true","Textura Anti Derrapante A palmilha possui textura caracter&iacute;stica que ajuda a proporcionar maior ader&ecirc;ncia dos p&eacute;s ao caminhar. Esse detalhe contribui para uma sensa&ccedil;&atilde;o mais est&aacute;vel e confort&aacute;vel durante o uso, al&eacute;m de reduzir o risco de escorregamentos. Estrutura Leve Fabricado com borracha de alta qualidade, o modelo oferece excelente flexibilidade e resist&ecirc;ncia ao uso cont&iacute;nuo. Essa composi&ccedil;&atilde;o ajuda a garantir ma","Para quem vive a paixão pelo futebol","https://www.chinelarialeilaneneves.com.br/chinelo-havaianas-top-times-ii-corinthians-preto-preto"
"Chinelo Seleções Havaianas Top Times II","sao paulo preto/preto","2587751","Chinelo","Unissex","74.99","0","0","35/36 | 37/38 | 39/40 | 41/42 | 43/44 | 45/46 | 47/48","37/38 (2un) | 39/40 (2un) | 41/42 (3un) | 43/44 (1un)","true","Textura Anti Derrapante A palmilha possui textura caracter&iacute;stica que ajuda a proporcionar maior ader&ecirc;ncia dos p&eacute;s ao caminhar. Esse detalhe contribui para uma sensa&ccedil;&atilde;o mais est&aacute;vel e confort&aacute;vel durante o uso, al&eacute;m de reduzir o risco de escorregamentos. Estrutura Leve Fabricado com borracha de alta qualidade, o modelo oferece excelente flexibilidade e resist&ecirc;ncia ao uso cont&iacute;nuo. Essa composi&ccedil;&atilde;o ajuda a garantir ma","Para quem vive a paixão pelo futebol","https://www.chinelarialeilaneneves.com.br/chinelo-havaianas-top-times-ii-sao-paulo-preto-preto"
"Chinelo Slide Actvitta 4942.100","preto 01","2449409","Chinelo","Unissex","89.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","37 (2un) | 38 (1un) | 39 (4un) | 40 (2un) | 41 (4un) | 43 (3un) | 44 (1un)","true","Design minimalista e funcional O modelo slide da Actvitta aposta em um visual clean e vers&aacute;til, dispon&iacute;vel em duas cores cl&aacute;ssicas: branco e preto. O design sem tiras facilita o calce e combina com momentos de descanso, p&oacute;s-treino, ou at&eacute; para uso em casa, na praia ou no clube. Leveza e conforto garantidos Produzido em material EVA, o chinelo &eacute; extremamente leve e oferece amortecimento natural aos p&eacute;s. A estrutura anat&ocirc;mica proporciona encai","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-actvitta-4942-100-preto-01"
"Chinelo Slide Actvitta 4942.100","branco","2449409","Chinelo","Unissex","89.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","37 (4un) | 38 (4un) | 39 (1un) | 40 (3un) | 41 (4un) | 42 (1un) | 43 (1un) | 44 (3un)","true","Design minimalista e funcional O modelo slide da Actvitta aposta em um visual clean e vers&aacute;til, dispon&iacute;vel em duas cores cl&aacute;ssicas: branco e preto. O design sem tiras facilita o calce e combina com momentos de descanso, p&oacute;s-treino, ou at&eacute; para uso em casa, na praia ou no clube. Leveza e conforto garantidos Produzido em material EVA, o chinelo &eacute; extremamente leve e oferece amortecimento natural aos p&eacute;s. A estrutura anat&ocirc;mica proporciona encai","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-actvitta-4942-100-branco"
"Chinelo Slide Beira Rio 8360.303 Turim","15745 PRETO NP/T SL","2344197","Chinelo","Unissex","64.99","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","34 (1un) | 39 (2un)","true","Conforto O Chinelo Slide Beira Rio 8360.303 Turim foi projetado com foco total no conforto. A palmilha acolchoada oferece um toque suave e confort&aacute;vel, tornando o modelo ideal para quem passa o dia em p&eacute; ou em movimento. A sola &eacute; leve e proporciona estabilidade, permitindo que voc&ecirc; caminhe com seguran&ccedil;a e facilidade. Praticidade&nbsp; Um dos maiores destaques do Chinelo Slide Beira Rio 8360.303 Turim &eacute; a praticidade. Ele &eacute; f&aacute;cil de cal&ccedi","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-beira-rio-8360-303-napa-turim-15745-preto-np-t-sl"
"Chinelo Slide Beira Rio 8360.303 Turim","15745 PRETO/CREME NP/T SL","2344197","Chinelo","Unissex","64.99","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","34 (1un) | 35 (1un) | 36 (2un) | 37 (3un) | 39 (1un)","true","Conforto O Chinelo Slide Beira Rio 8360.303 Turim foi projetado com foco total no conforto. A palmilha acolchoada oferece um toque suave e confort&aacute;vel, tornando o modelo ideal para quem passa o dia em p&eacute; ou em movimento. A sola &eacute; leve e proporciona estabilidade, permitindo que voc&ecirc; caminhe com seguran&ccedil;a e facilidade. Praticidade&nbsp; Um dos maiores destaques do Chinelo Slide Beira Rio 8360.303 Turim &eacute; a praticidade. Ele &eacute; f&aacute;cil de cal&ccedi","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-beira-rio-8360-303-napa-turim-15745-preto-creme-np-t-sl"
"Chinelo Slide Cartago 12377 Malaga","AY676 BEGE/AUL/VERMELHO","2366881","Chinelo","Unissex","79.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45 | 46/47","Sem estoque no momento","false","Chinelo Slide Cartago 12377 Malaga - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-cartago-12377-malaga-ay676-bege-aul-vermelho"
"Chinelo Slide Cartago 12377 Malaga","AY678 CINZA/PRETO/AZUL","2366881","Chinelo","Unissex","79.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","Sem estoque no momento","false","Chinelo Slide Cartago 12377 Malaga - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-cartago-12377-malaga-ay678-cinza-preto-azul"
"Chinelo Slide Cartago 12377 Malaga Sport","bo941 cinza/azul/vermelho","2392353","Chinelo","Unissex","99.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","37/38 (1un) | 40 (3un) | 41 (1un)","true","Conforto&nbsp; O Chinelo Slide Cartago 12377 Malaga Sport entrega um alto n&iacute;vel de conforto gra&ccedil;as &agrave; palmilha anat&ocirc;mica que se adapta aos contornos do p&eacute;. O material interno &eacute; macio e suave ao toque, proporcionando uma experi&ecirc;ncia agrad&aacute;vel mesmo ap&oacute;s horas de uso. O solado flex&iacute;vel ajuda a absorver impactos, reduzindo a fadiga ao caminhar e oferecendo mais leveza no dia a dia. Versatil&nbsp; Seu design moderno e esportivo torna","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-cartago-12377-malaga-sport-bo941-cinza-azul-vermelho"
"Chinelo Slide Cartago 12377 Malaga Sport","bo942 cinza/preto/amarelo","2392353","Chinelo","Unissex","99.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","39 (1un) | 40 (2un)","true","Conforto&nbsp; O Chinelo Slide Cartago 12377 Malaga Sport entrega um alto n&iacute;vel de conforto gra&ccedil;as &agrave; palmilha anat&ocirc;mica que se adapta aos contornos do p&eacute;. O material interno &eacute; macio e suave ao toque, proporcionando uma experi&ecirc;ncia agrad&aacute;vel mesmo ap&oacute;s horas de uso. O solado flex&iacute;vel ajuda a absorver impactos, reduzindo a fadiga ao caminhar e oferecendo mais leveza no dia a dia. Versatil&nbsp; Seu design moderno e esportivo torna","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-cartago-12377-malaga-sport-bo942-cinza-preto-amarelo"
"Chinelo Slide Cartago 12410 Velcro Nápoles","BF894C/SN BEGE/AZUL/VERME","2365799","Chinelo","Unissex","119.99","0","0","37/38 | 39 | 40 | 41 | 42 | 43/44","Sem estoque no momento","false","Palmilha anat&ocirc;mica Confeccionada em EVA de densidade equilibrada, a palmilha se adapta ao formato dos p&eacute;s, proporcionando conforto prolongado e absor&ccedil;&atilde;o leve de impacto. Ideal para caminhadas curtas ou para ficar em p&eacute; por longos per&iacute;odos, mant&eacute;m a sensa&ccedil;&atilde;o de bem-estar mesmo ap&oacute;s horas de uso. Fechamento ajust&aacute;vel O modelo conta com uma tira larga com fecho em velcro, que permite ajuste r&aacute;pido e personalizado. Is","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-cartago-12410-napoles-g-bf894c-sn-bege-azul-verme"
"Chinelo Slide Cartago 12501 Milao Plus","bm831 castor/marrom","2392855","Chinelo","Unissex","119.99","0","0","35/36 | 37/38 | 39 | 40 | 41 | 42 | 43/44 | 45","39 (1un)","true","Conforto&nbsp; O Chinelo Slide Cartago 12501 Mil&atilde;o Plus proporciona um encaixe confort&aacute;vel desde o primeiro uso. A palmilha anat&ocirc;mica se ajusta ao formato do p&eacute;, promovendo uma sensa&ccedil;&atilde;o de apoio est&aacute;vel e macio. As tiras com fivelas oferecem ajuste personalizado, permitindo mais firmeza sem apertar, enquanto o solado leve absorve impactos e garante suavidade a cada passo. Versatilidade Seu design slide com fivelas combina eleg&acirc;ncia e praticid","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-cartago-12501-milao-plus-bm831-castor-marrom"
"Chinelo Slide Couro Pegada 131285","01 SL ANILINA 24L PINHAO","2365777","Chinelo","Unissex","139.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44","37 (1un) | 43 (1un)","true","Couro da Pegada Os cal&ccedil;ados da Pegada s&atilde;o produzidos em couro de alta qualidade, conhecido por sua maciez, resist&ecirc;ncia e durabilidade. O couro utilizado proporciona um ajuste confort&aacute;vel aos p&eacute;s, adaptando-se &agrave; sua anatomia e garantindo um produto de longa vida &uacute;til. Conforto e Estilo O design do&nbsp;Chinelo Slide Couro Pegada 131285 alia conforto e estilo, sendo ideal para uso di&aacute;rio e momentos de lazer. Sua constru&ccedil;&atilde;o anat&o","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-couro-pegada-131285-01-sl-anilina-24l-pinhao"
"Chinelo Slide Couro Pegada 131661","03 SL ANILINA CRAVO","2365778","Chinelo","Unissex","159.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","37 (1un) | 42 (2un) | 43 (2un) | 44 (3un) | 45 (1un)","true","Chinelo Slide Couro Pegada 131661 - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-pegada-131661-03-sl-anilina-cravo"
"Chinelo Slide Couro Pegada 133151","151-01 ANILINA 24L PINHAO","2365748","Chinelo","Unissex","179.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44","43 (2un)","true","Chinelo Slide Couro Pegada 133151 - Chinelo Unissex","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-couro-pegada-133151-151-01-anilina-24l-pinhao"
"Chinelo Slide Couro Plus Size Pegada 530642","642-02 SIZ ANILINA PINHAO","2365000","Chinelo","Unissex","229.90","0","0","45 | 46 | 47 | 48","45 (1un) | 46 (3un) | 47 (4un) | 48 (4un)","true","Couro O cabedal &eacute; feito em couro leg&iacute;timo de alta qualidade, proporcionando resist&ecirc;ncia e um acabamento sofisticado. O couro anilina utilizado confere um toque macio e um visual elegante ao cal&ccedil;ado. Conforto A palmilha anat&ocirc;mica em EVA e o solado com tecnologia AMORTECH garantem excelente absor&ccedil;&atilde;o de impactos, proporcionando conforto durante todo o dia. Estilo Com um design moderno e funcional, o chinelo apresenta um visual vers&aacute;til que combi","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-couro-plus-size-pegada-530642-642-02-siz-anilina-pinhao"
"Chinelo Slide Feminino Ipanema Glow 27400","br775 preto/preto","2545491","Chinelo","Feminino","32.99","0","0","33/34 | 35 | 36 | 37 | 38 | 39/40","36 (4un) | 38 (1un)","true","Conforto e leveza para o uso di&aacute;rio A palmilha em PVC oferece leveza e flexibilidade, garantindo conforto ao caminhar. Ideal para quem procura um chinelo pr&aacute;tico, f&aacute;cil de usar e confort&aacute;vel ao longo do dia. Design moderno que valoriza o look O visual atual do modelo Glow traz um toque elegante e moderno, permitindo combina&ccedil;&otilde;es com diferentes looks casuais. Um slide que une simplicidade e estilo na medida certa. Praticidade para diversas ocasi&otilde;es ","Estilo moderno com conforto para o dia a dia","https://www.chinelarialeilaneneves.com.br/chinelo-slide-ipanema-27400-glow-slide-br775-preto-preto"
"Chinelo Slide Feminino Ipanema Glow 27400","br777 bege/ dourado","2545491","Chinelo","Feminino","32.99","0","0","33/34 | 35 | 36 | 37 | 38 | 39/40","36 (2un)","true","Conforto e leveza para o uso di&aacute;rio A palmilha em PVC oferece leveza e flexibilidade, garantindo conforto ao caminhar. Ideal para quem procura um chinelo pr&aacute;tico, f&aacute;cil de usar e confort&aacute;vel ao longo do dia. Design moderno que valoriza o look O visual atual do modelo Glow traz um toque elegante e moderno, permitindo combina&ccedil;&otilde;es com diferentes looks casuais. Um slide que une simplicidade e estilo na medida certa. Praticidade para diversas ocasi&otilde;es ","Estilo moderno com conforto para o dia a dia","https://www.chinelarialeilaneneves.com.br/chinelo-slide-ipanema-27400-glow-slide-br777-bege-dourado"
"Chinelo Slide Feminino Modare 7125.200 Italia","107621 avela/terracota","2581615","Chinelo","Feminino","104.99","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40 | 41","35 (2un) | 36 (2un) | 37 (2un) | 38 (5un) | 39 (4un) | 40 (3un)","true","Conforto Ideal A palmilha macia foi desenvolvida para proporcionar uma pisada mais confort&aacute;vel, ideal para quem passa muitas horas em p&eacute; ou caminhando. Pr&aacute;tico Por ser modelo slide, &eacute; extremamente f&aacute;cil de cal&ccedil;ar, oferecendo praticidade para a rotina. Palmilha Anat&ocirc;mica A estrutura da palmilha se adapta melhor aos p&eacute;s, ajudando a distribuir o peso e aumentar o conforto ao caminhar. Perguntas Frequentes: As tiras machucam o p&eacute;? N&atild","Ultraconforto com tiras modernas e palmilha macia.","https://www.chinelarialeilaneneves.com.br/chinelo-slide-actvitta-7125-200-italia-107621-avela-terracota"
"Chinelo Slide Grendene Kids 23315 Hello Kitty","BO814 ROSA/BRANCO","2364044","Chinelo","Infantil","69.99","0","0","23/24 | 25 | 26/27 | 28 | 29 | 30 | 31 | 32/33 | 34","Sem estoque no momento","false","Conforto&nbsp; Este chinelo &eacute; confeccionado com materiais macios e flex&iacute;veis, garantindo que as crian&ccedil;as fiquem confort&aacute;veis durante o uso prolongado, seja para brincadeiras ou passeios. Design &uacute;nico A estampa de Hello Kitty, juntamente com os detalhes de la&ccedil;o vermelho e padr&otilde;es de po&aacute;, tornam o chinelo uma pe&ccedil;a ador&aacute;vel que vai agradar a todas as f&atilde;s da personagem. Vers&aacute;til Perfeito para usar na praia, na piscin","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-grendene-kids-23315-hello-kitty-ma-bo814-rosa-branco"
"Chinelo Slide Infantil Nuvem Molekinha 2338.110 EVA","83517 creme ev","2588133","Chinelo","Infantil","79.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","27/28 (1un) | 29/30 (3un) | 31/32 (3un) | 35/36 (1un)","true","Design O cabedal apresenta um delicado cora&ccedil;&atilde;o com aplica&ccedil;&atilde;o de brilho que destaca o visual do chinelo, trazendo um toque de estilo e divers&atilde;o que combina perfeitamente com o universo infantil. Conforto Produzido com material leve e macio, o chinelo slide oferece uma experi&ecirc;ncia confort&aacute;vel para os p&eacute;s das crian&ccedil;as, permitindo maior liberdade de movimento durante as atividades do dia. Seguran&ccedil;a no Solado A base do solado possui","Conforto, leveza e um toque de brilho","https://www.chinelarialeilaneneves.com.br/chinelo-slide-nuvem-molekinha-2338-110-eva-83517-creme-ev"
"Chinelo Slide Infantil Nuvem Molekinha 2338.110 EVA","15745 preto ev","2588133","Chinelo","Infantil","79.90","0","0","23/24 | 25/26 | 27/28 | 29/30 | 31/32 | 33/34 | 35/36","27/28 (2un) | 29/30 (3un) | 31/32 (3un) | 33/34 (1un) | 35/36 (1un)","true","Design O cabedal apresenta um delicado cora&ccedil;&atilde;o com aplica&ccedil;&atilde;o de brilho que destaca o visual do chinelo, trazendo um toque de estilo e divers&atilde;o que combina perfeitamente com o universo infantil. Conforto Produzido com material leve e macio, o chinelo slide oferece uma experi&ecirc;ncia confort&aacute;vel para os p&eacute;s das crian&ccedil;as, permitindo maior liberdade de movimento durante as atividades do dia. Seguran&ccedil;a no Solado A base do solado possui","Conforto, leveza e um toque de brilho","https://www.chinelarialeilaneneves.com.br/chinelo-slide-nuvem-molekinha-2338-110-eva-15745-preto-ev"
"Chinelo Slide Molekinha 2338.100 Slide Eva","78276 rosa 942 n","2526532","Chinelo","Infantil","59.99","0","0","27/28 | 29/30 | 31/32 | 33/34 | 35/36","27/28 (3un) | 29/30 (4un) | 31/32 (6un) | 33/34 (2un) | 35/36 (1un)","true","Conforto para o Dia a Dia Produzido em EVA leve e macio, o slide proporciona uma pisada suave e confort&aacute;vel. A palmilha anat&ocirc;mica auxilia no encaixe dos p&eacute;s, tornando o uso agrad&aacute;vel mesmo por longos per&iacute;odos. Praticidade e Facilidade O modelo slide permite calce r&aacute;pido e pr&aacute;tico, ideal para a rotina infantil. A tira larga garante boa acomoda&ccedil;&atilde;o do p&eacute;, oferecendo conforto e seguran&ccedil;a durante o uso. Solado Leve e Antiderr","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-molekinha-2338-100-slide-eva-78276-rosa-942-n"
"Chinelo Slide Molekinha 2338.300 Eva","104903 pink lilas","2516714","Chinelo","Infantil","69.90","0","0","27/28 | 29/30 | 31/32 | 33/34 | 35/36","29/30 (1un) | 35/36 (1un)","true","Qualidade&nbsp; Confeccionado em EVA de alta qualidade, o chinelo oferece excelente resist&ecirc;ncia, leveza e maciez. O material &eacute; f&aacute;cil de limpar e possui solado antiderrapante, garantindo seguran&ccedil;a e durabilidade no uso di&aacute;rio. Versatilidade Ideal para diversas ocasi&otilde;es, o Chinelo Slide Molekinha pode ser usado em casa, na praia, no parque ou em passeios. Seu design pr&aacute;tico permite cal&ccedil;ar e descal&ccedil;ar com facilidade, sendo uma &oacute;ti","Chinelo","https://www.chinelarialeilaneneves.com.br/chinelo-slide-molekinha-2338-300-slide-eva-104903-pink-lilas"
